Покупатель,Тикер покупателя,Объект сделки,Дата объявления сделки,Время объявления сделки,Дата закрытия сделки,Время закрытия сделки,Статус сделки,"Цена сделки, млн USD","Доля участия, %",Вид сделки,Тип сделки,Направление интеграции,Тип национальности,Дата завершения,Дата переговоров,Дата оформления,Дата актуализации,Дата создания,Отрасль объекта,Регион объекта,Отрасль покупателя,Регион покупателя,Капитализация покупателя на момент сделки,Опыт покупателя в M&A,Диверсификация выручки,Развитие основного бизнеса,Снижение себестоимости основного бизнеса,Покупка клиентской базы,Источник информации,audit_row_status,audit_skip_reason,audit_notes,audit_exception,audit_resolved_flag,audit_resolved_ticker,audit_resolved_name,audit_resolved_class_code,audit_resolved_uid,audit_resolved_figi,audit_rate_limit_hits,audit_first_press_release_date_parsed,audit_first_press_release_time_parsed,audit_cbonds_actualization_date_parsed,audit_cbonds_create_date_parsed,audit_is_off_market_release,audit_release_anchor_trade_date,audit_release_anchor_timestamp_msk,audit_release_anchor_reason,audit_python_version,audit_run_ts,source_row_excel,buyer_company_std,buyer_company_norm,buyer_ticker_std,buyer_ticker_norm,deal_object_std,deal_object_norm,announcement_date_std,completion_date_std,actualization_date_std,creation_date_std,announcement_time_std,completion_time_std,deal_value_usd_mn_std,stake_pct_std,deal_status_clean,deal_kind_clean,deal_type_clean,integration_direction_clean,CAR_ANN_INTRADAY_15M,CAR_ANN_INTRADAY_30M,CAR_ANN_INTRADAY_1H,CAR_ANN_INTRADAY_3H,CAR_ANN_INTRADAY_FULL,CAR_ANN_INTRADAY_TO_CLOSE,CAR_ANN_NEXT_OPEN_1H,CAR_ANN_NEXT_DAY,CAR_CLOSE_INTRADAY_15M,CAR_CLOSE_INTRADAY_30M,CAR_CLOSE_INTRADAY_1H,CAR_CLOSE_INTRADAY_3H,CAR_CLOSE_INTRADAY_FULL,CAR_CLOSE_INTRADAY_TO_CLOSE,CAR_CLOSE_NEXT_OPEN_1H,CAR_CLOSE_NEXT_DAY,CAR_ANN_1_1,CAR_ANN_3_3,CAR_ANN_5_5,CAR_ANN_10_10,BHAR_ANN_60,BHAR_ANN_120,BHAR_ANN_250,ANN_MODEL_TYPE,ANN_ESTIMATION_OBS,ANN_ROE,ANN_ROA,ANN_P_B,ANN_P_E,ANN_TOTAL_ASSETS,ANN_MARKET_CAP,ANN_LIQUIDITY_60D,ANN_VOLATILITY_60D,CAR_CLOSE_1_1,CAR_CLOSE_3_3,CAR_CLOSE_5_5,CAR_CLOSE_10_10,BHAR_CLOSE_60,BHAR_CLOSE_120,BHAR_CLOSE_250,CLOSE_MODEL_TYPE,CLOSE_ESTIMATION_OBS,CLOSE_PANEL_ROLE,CLOSE_EVENT_TRADE_DATE,CLOSE_ROE,CLOSE_ROA,CLOSE_P_B,CLOSE_P_E,CLOSE_TOTAL_ASSETS,CLOSE_MARKET_CAP,CLOSE_LIQUIDITY_60D,CLOSE_VOLATILITY_60D,DAYS_CREATE_TO_ANNOUNCEMENT,DIFF_CAR_ANN_MINUS_CREATE_1_1,RUNUP_PRE_30_5,CAR_PRE_ANNOUNCEMENT,CAR_ACT_1_1,CAR_ACT_3_3,CAR_ACT_5_5,CAR_ACT_10_10,BHAR_ACT_60,BHAR_ACT_120,BHAR_ACT_250,ACT_MODEL_TYPE,ACT_ESTIMATION_OBS,ACT_ROE,ACT_ROA,ACT_P_B,ACT_P_E,ACT_TOTAL_ASSETS,ACT_MARKET_CAP,ACT_LIQUIDITY_60D,ACT_VOLATILITY_60D,CAR_CREATE_1_1,CAR_CREATE_3_3,CAR_CREATE_5_5,CAR_CREATE_10_10,BHAR_CREATE_60,BHAR_CREATE_120,BHAR_CREATE_250,CREATE_MODEL_TYPE,CREATE_ESTIMATION_OBS,CREATE_ROE,CREATE_ROA,CREATE_P_B,CREATE_P_E,CREATE_TOTAL_ASSETS,CREATE_MARKET_CAP,CREATE_LIQUIDITY_60D,CREATE_VOLATILITY_60D
Промсвязьбанк (ПСБ),PSBR,М.Видео (М.Видео-Эльдорадо),27.01.2025,22:35,,,Переговоры,"195,00","100,00%",Полное приобретение,Рыночная,Горизонтальная,Внутренняя,,1.2025,,28.01.2025,30.04.2022,Услуги / торговля,"Россия (СЗФО, ЦФО, ЮФО, УФО, СФО, ПФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2025-01-27,22:35,2025-01-28,2022-04-30,,,,,3.12.9,2026-03-29T15:46:17.628879+03:00,12,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,М.Видео (М.Видео-Эльдорадо),м видео м видео эльдорадо,2025-01-27,,2025-01-28,2022-04-30,22:35,,195.0,100.0,Переговоры,Полное приобретение,Рыночная,Горизонтальная,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Альфа-банк,ACBR,КАРО ФИЛЬМ Севастопольский,28.12.2024,,,,Завершена,,"100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,12.2024,,,28.12.2024,28.12.2024,Услуги / торговля,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,ACBR,,,,,0,2024-12-28,,2024-12-28,2024-12-28,,,,,3.12.9,2026-03-29T15:46:17.632468+03:00,13,Альфа-банк,альфа банк,ACBR,ACBR,КАРО ФИЛЬМ Севастопольский,каро фильм севастопольский,2024-12-28,,2024-12-28,2024-12-28,,,,100.0,Завершена,Полное приобретение,Рыночная,Круговая,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Альфа-банк,ACBR,Кинотеатр Россия (Москва),28.12.2024,,,,Завершена,,"100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,12.2024,,,28.12.2024,28.12.2024,Услуги / торговля,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,ACBR,,,,,0,2024-12-28,,2024-12-28,2024-12-28,,,,,3.12.9,2026-03-29T15:46:17.636518+03:00,14,Альфа-банк,альфа банк,ACBR,ACBR,Кинотеатр Россия (Москва),кинотеатр россия москва,2024-12-28,,2024-12-28,2024-12-28,,,,100.0,Завершена,Полное приобретение,Рыночная,Круговая,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Т-банк (Тинькофф),T,AnyQuery,24.11.2022,,13.12.2024,10:00,Оформление,,"18,00%",Консолидация,Рыночная,Вертикальная,Внутренняя,,,12.2024,13.12.2024,24.11.2022,Телекоммуникации,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,T,Т-Технологии,TQBR,87db07bc-0e02-4e29-90bb-05e8ef791d7b,TCS80A107UL4,0,2022-11-24,,2024-12-13,2022-11-24,0.0,2022-11-24,2022-11-24T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.639750+03:00,15,Т-банк (Тинькофф),т банк тинькофф,T,T,AnyQuery,anyquery,2022-11-24,2024-12-13,2024-12-13,2022-11-24,,10:00,,18.0,Оформление,Консолидация,Рыночная,Вертикальная,0.0018334400132558248,0.004432527651269254,0.010592913209394523,0.011354389480275237,0.04920906839077869,0.026718617507855535,-0.006123245282323624,0.01824148579228635,,,,,,,,,-0.039707005915438034,-0.04762783477335976,-0.018387773450439474,0.0015167836865462442,-0.12640730034400893,-0.1516911792402218,-0.2789435738772552,market_model,138.0,42.5,6.2,3.086432272727273,8.568374724929267,1318.0,543.21208,1.1403721373441666,0.7491004139105029,-0.016765964858360526,0.011090486568433248,0.030103524286258978,0.027796015712328447,0.20556408792030334,0.2051581747626885,0.2558513494676873,market_model,220.0,actualization_daily,2024-12-13,33.5,6.2,1.606895737935893,5.639320029563932,2270.0,456.1977,14.16579166736583,0.3581291480043628,0,0.0,0.10961601993910822,0.08880278740289435,-0.016765964858360526,0.011090486568433248,0.030103524286258978,0.027796015712328447,0.20556408792030334,0.2051581747626885,0.2558513494676873,market_model,220.0,33.5,6.2,1.606895737935893,5.639320029563932,2270.0,456.1977,14.16579166736583,0.3581291480043628,-0.039707005915438034,-0.04762783477335976,-0.018387773450439474,0.0015167836865462442,-0.12640730034400893,-0.1516911792402218,-0.2789435738772552,market_model,138.0,42.5,6.2,3.086432272727273,8.568374724929267,1318.0,543.21208,1.1403721373441666,0.7491004139105029
Яндекс,YDEX,NewPay,24.12.2024,,29.11.2024,10:09,Завершена,,"100,00%",Полное приобретение,Рыночная,Вертикальная,Внутренняя,11.2024,,,29.11.2024,24.12.2024,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Телекоммуникации,Россия,,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,YDEX,Яндекс,TQBR,7de75794-a27f-4d81-a39b-492345813822,TCS00A107T19,0,2024-12-24,,2024-11-29,2024-12-24,0.0,2024-12-24,2024-12-24T07:00:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.644629+03:00,16,Яндекс,яндекс,YDEX,YDEX,NewPay,newpay,2024-12-24,2024-11-29,2024-11-29,2024-12-24,,10:09,,100.0,Завершена,Полное приобретение,Рыночная,Вертикальная,0.003679691794196617,0.004636652398073312,0.0075817524524280505,0.0040980303157546055,-0.03248899376198297,-0.03538291343571687,-0.006156626399505358,0.00820373597047674,,,,,,,,,-0.02237478577200409,0.011009148037786513,-0.005647272645691637,-0.03027166873887292,0.05285051494697646,0.04883008530623534,0.07638983323306059,market_model,220.0,17.6,7.0,7.35,25.6939625260236,296.3,1338.45375,3.648867317772917,0.395467968167343,-0.014049337571734537,-0.011408935977263626,-0.035066011425538376,-0.07223626950356633,0.07774118573570132,0.11751326319794475,0.18064188185932895,market_model,203.0,announcement_daily,2024-11-29,17.6,7.0,7.35,23.03955586398335,296.3,1200.18,3.987100530435417,0.32737848442705625,0,0.0,-0.08271208909107815,-0.06885201837866906,-0.012611585516465879,-0.00905578502550754,-0.03135235475156811,-0.0655210867600702,0.07774118573570132,0.11751326319794475,0.18064188185932895,market_model,220.0,17.6,7.0,7.35,23.03955586398335,296.3,1200.18,3.987100530435417,0.32737848442705625,-0.02237478577200409,0.011009148037786513,-0.005647272645691637,-0.03027166873887292,0.05285051494697646,0.04883008530623534,0.07638983323306059,market_model,220.0,17.6,7.0,7.35,25.6939625260236,296.3,1338.45375,3.648867317772917,0.395467968167343
ПАО Совкомбанк,SVCB,Рокет (Рокетбанк),23.01.2025,,15.11.2024,01:27,Завершена,"1,00","100,00%",Полное приобретение,Рыночная,Горизонтальная,Внутренняя,11.2024,,,15.11.2024,23.01.2025,Финансы / Инвестиции / Страхование / Консалтинг,"Россия (СЗФО, ЦФО, УФО)",Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2025-01-23,,2024-11-15,2025-01-23,0.0,2025-01-23,2025-01-23T07:00:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.709436+03:00,17,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Рокет (Рокетбанк),рокет рокетбанк,2025-01-23,2024-11-15,2024-11-15,2025-01-23,,01:27,1.0,100.0,Завершена,Полное приобретение,Рыночная,Горизонтальная,0.0019804069401678243,0.0003076899586409751,0.003611317702198584,0.00550734496198059,-0.006180271908311443,-0.0055838245562370705,-0.0053862857596805825,-0.004612980141408537,,,,,,,,,-0.024897550672538515,-0.005695524399563567,-0.04613271496199068,-0.00014629910907228583,0.10728764508220956,0.09316835922179667,-0.0407520256974514,market_model,220.0,45.0,,1.044799730730394,3.296703296703297,3189.0,310.41,0.006602474603687501,0.42138938283402516,0.0800608276509897,0.0966269542397157,0.10092734751248864,0.024071976347090514,0.042419928497463344,0.1425731265420831,0.029399219413059452,market_model,174.0,announcement_daily,2024-11-15,45.0,,0.9521608212722988,3.004395604395604,3189.0,282.88698,0.00349537265675,0.3069199060571957,0,0.0,0.032768733982609155,0.002752585007949563,0.07815541631816372,0.09316317591543274,0.09450034574110858,0.009997821240207205,0.042419928497463344,0.1425731265420831,0.029399219413059452,market_model,204.0,45.0,,0.9521608212722988,3.004395604395604,3189.0,282.88698,0.00349537265675,0.3069199060571957,-0.024897550672538515,-0.005695524399563567,-0.04613271496199068,-0.00014629910907228583,0.10728764508220956,0.09316835922179667,-0.0407520256974514,market_model,220.0,45.0,,1.044799730730394,3.296703296703297,3189.0,310.41,0.006602474603687501,0.42138938283402516
Сбер (Сбербанк),SBER,Алгоритмика,26.12.2024,,21.10.2024,20:30,Завершена,"10,40—15,60","100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,10.2024,,,22.10.2024,26.12.2024,Услуги / торговля,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2024-12-26,,2024-10-22,2024-12-26,0.0,2024-12-26,2024-12-26T07:00:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.715367+03:00,18,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Алгоритмика,алгоритмика,2024-12-26,2024-10-21,2024-10-22,2024-12-26,,20:30,,100.0,Завершена,Полное приобретение,Рыночная,Круговая,-0.00039813853506138856,-0.0015179927832487579,0.005238534943821736,0.0026098340353199285,-0.053945511679290466,-0.02723402457321955,-0.004013030060735858,-0.022577927915035212,,,,,,,,,0.002240903174192771,0.011727365806485956,0.0638631447676109,0.08584915762478096,0.032262063086295756,0.11878650688877623,0.12153186738612709,market_model,220.0,25.3,3.2,0.8838079769137303,3.856366237482117,52307.0,5818.99172,14.378233412256666,0.37515979182529907,-0.0034942669707072097,-0.01854323387764018,-0.017648663862946726,-0.055784227559922746,0.04315149322167455,0.1152818219054732,0.16094754910403974,market_model,172.0,announcement_daily,2024-10-21,25.3,3.2,0.8465946643377885,3.693991416309012,52307.0,5573.97927,11.821435760227502,0.23796605774152094,0,0.0,-0.019833022339817173,0.05982777536388326,-0.008922198661314305,-0.01573618923242829,-0.029018576767541618,-0.05231417694896005,0.036830597160600664,0.12797023087478765,0.16813238039006917,market_model,220.0,25.3,3.2,0.83744707472661,3.654077253218884,52307.0,5513.75154,11.660598538986669,0.23426107553227185,0.002240903174192771,0.011727365806485956,0.0638631447676109,0.08584915762478096,0.032262063086295756,0.11878650688877623,0.12153186738612709,market_model,220.0,25.3,3.2,0.8838079769137303,3.856366237482117,52307.0,5818.99172,14.378233412256666,0.37515979182529907
Сбер (Сбербанк),SBER,Нетология-групп (ТТ-Холдинг),02.07.2024,,17.10.2024,09:36,Завершена,"41,00—62,00","100,00%",Полное приобретение,Рыночная,Вертикальная,Внутренняя,10.2024,,4.2024,17.10.2024,02.07.2024,Услуги / торговля,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2024-07-02,,2024-10-17,2024-07-02,0.0,2024-07-02,2024-07-02T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.722929+03:00,19,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Нетология-групп (ТТ-Холдинг),нетология групп тт холдинг,2024-07-02,2024-10-17,2024-10-17,2024-07-02,,09:36,,100.0,Завершена,Полное приобретение,Рыночная,Вертикальная,0.0005747052046585805,2.1663727056675823e-05,0.0011184075741826971,0.0031986206823630087,0.0061483180883113485,0.004442465224649751,-0.0004669380381327947,0.00012552748042215936,,,,,,,,,-0.0021781838246552956,-0.003354729483527214,0.008053697170833554,-0.08634729914135915,-0.06275553598683226,-0.05432850408373757,0.06528690807720317,market_model,220.0,25.3,3.2,1.076628674058323,4.697711015736767,52307.0,7088.523190000001,9.289599258316665,0.13394833933825503,-0.007832191329786554,-0.010489140878661969,-0.0258029108718201,-0.034462072263295715,0.05033465508078727,0.11511896458365967,,market_model,221.0,announcement_daily,2024-10-17,25.3,3.2,0.8412175865735115,3.670529327610872,52307.0,5538.57659,12.11801022950375,0.23781022736488058,0,0.0,0.024485283900274747,0.035111630061089354,-0.007742764503676327,-0.010251306445899477,-0.02544226299497585,-0.0338122047797639,0.05033465508078727,0.11511896458365967,0.16455528701163602,market_model,220.0,25.3,3.2,0.8412175865735115,3.670529327610872,52307.0,5538.57659,12.11801022950375,0.23781022736488058,-0.0021781838246552956,-0.003354729483527214,0.008053697170833554,-0.08634729914135915,-0.06275553598683226,-0.05432850408373757,0.06528690807720317,market_model,220.0,25.3,3.2,1.076628674058323,4.697711015736767,52307.0,7088.523190000001,9.289599258316665,0.13394833933825503
Сбер (Сбербанк),SBER,СДМ ТК-2,18.03.2025,,24.10.2024,09:05,Завершена,"62,00—93,00","100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,10.2024,,,31.10.2024,18.03.2025,Услуги / торговля,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2025-03-18,,2024-10-31,2025-03-18,0.0,2025-03-18,2025-03-18T06:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.726550+03:00,20,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,СДМ ТК-2,сдм тк 2,2025-03-18,2024-10-24,2024-10-31,2025-03-18,,09:05,,100.0,Завершена,Полное приобретение,Рыночная,Круговая,-0.00012481230689675993,0.00103905083253919,0.0005173999744501057,0.0033843610019530512,-0.019641716299119594,-0.014078099896954077,0.003175155439932631,-0.00599361762841899,,,,,,,,,-0.004612084440200597,0.003160255545333444,-0.002970112812666392,0.005272431801064875,0.06839189492452258,0.08877689582172266,0.06966978712129468,market_model,220.0,24.0,2.8,0.974844372909699,4.421009549795362,60855.0,6995.48322,16.12291858811,0.2430434118889713,-0.013124879614383531,-0.019938534849838225,-0.027826298620780242,-0.031227567726091306,0.034874245853206975,0.11680438922211334,0.1705448802913152,market_model,116.0,announcement_daily,2024-10-24,25.3,3.2,0.8283322721749695,3.614306151645207,52307.0,5453.73968,11.532309847327083,0.2344264878377207,0,0.0,0.03117006248345237,0.03635792722177131,-0.013264652024675654,-0.01994253737030991,-0.012118146960340043,-0.020428489396920043,0.02408290816732528,0.150559091886189,0.1710592670406148,market_model,220.0,25.3,3.2,0.7800041464155529,3.403433476394849,52307.0,5135.5473,11.5892646750975,0.22580156998791065,-0.004612084440200597,0.003160255545333444,-0.002970112812666392,0.005272431801064875,0.06839189492452258,0.08877689582172266,0.06966978712129468,market_model,220.0,24.0,2.8,0.974844372909699,4.421009549795362,60855.0,6995.48322,16.12291858811,0.2430434118889713
Промсвязьбанк (ПСБ),PSBR,CarMoney (Смарттехгрупп),16.09.2024,15:41,,,Завершена,,"24,00%",Участие,Рыночная,Параллельная,Внутренняя,10.2024,,,01.10.2024,26.02.2025,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,PSBR,,,,,0,2024-09-16,15:41,2024-10-01,2025-02-26,,,,,3.12.9,2026-03-29T15:46:17.731179+03:00,21,Промсвязьбанк (ПСБ),промсвязьбанк псб,PSBR,PSBR,CarMoney (Смарттехгрупп),carmoney смарттехгрупп,2024-09-16,,2024-10-01,2025-02-26,15:41,,,24.0,Завершена,Участие,Рыночная,Параллельная,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Альфа-банк,ACBR,Rb.ru,29.10.2024,,16.09.2024,14:10,Завершена,,"73,00%",Покупка,Рыночная,Вертикальная,Внутренняя,9.2024,,,18.09.2024,29.10.2024,СМИ / Реклама / Спорт,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,unresolved,unresolved,resolve_method=none; reason=unresolved,,0,ACBR,,,,,0,2024-10-29,,2024-09-18,2024-10-29,,,,,3.12.9,2026-03-29T15:46:17.736565+03:00,22,Альфа-банк,альфа банк,ACBR,ACBR,Rb.ru,rb ru,2024-10-29,2024-09-16,2024-09-18,2024-10-29,,14:10,,73.0,Завершена,Покупка,Рыночная,Вертикальная,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО Совкомбанк,SVCB,Абсолют Страхование,24.09.2024,13:38,,,Переговоры,"107,60","100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,,9.2024,,25.09.2024,30.10.2024,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=release_in_market,,1,SVCB,Совкомбанк,TQBR,1fbecbbc-ef32-448c-b4fe-b0037795ba01,TCS00A0ZZAC4,0,2024-09-24,13:38,2024-09-25,2024-10-30,0.0,2024-09-24,2024-09-24T13:30:00+03:00,release_in_market,3.12.9,2026-03-29T15:46:17.739884+03:00,23,ПАО Совкомбанк,пао совкомбанк,SVCB,SVCB,Абсолют Страхование,абсолют страхование,2024-09-24,,2024-09-25,2024-10-30,13:38,,107.6,100.0,Переговоры,Полное приобретение,Рыночная,Параллельная,0.0001092988651598516,-0.006684035514017117,-0.008090401512723033,-0.008687180135577333,-0.07832370069217576,-0.007123373857120814,-0.004308526683951122,-0.05740627791566398,,,,,,,,,-0.031430630346319786,-0.047549905591850024,-0.05075850017512009,-0.08377568037751584,0.0388190436671485,0.08698936344971586,0.22614534960517196,market_model,166.0,45.0,,1.00892827330865,3.183516483516483,3189.0,299.7525899999999,0.0048098110036875,0.39316806869529647,,,,,,,,,,,,,,,,,,,,-36,-0.04065332022551087,-0.028016299716846986,-0.03333046663777024,-0.03916810124283811,-0.03880019925665841,-0.04510487075845382,-0.08186634756747191,0.06970532195974133,0.1103688487550738,0.22100483850393826,market_model,167.0,45.0,,0.973753349040727,3.072527472527473,3189.0,289.30212,0.004792664967729165,0.39310537017046676,0.00922268987919108,-0.004873380317804134,-0.001442353228300764,-0.01973113772504701,0.07013667180739636,0.22229843253826753,0.08931280369446837,market_model,192.0,45.0,,0.8682285762369573,2.73956043956044,3189.0,257.95071,0.0031404839328125,0.2964237315135792
Т-банк (Тинькофф),T,Росбанк,23.04.2024,,,,Завершена,"1 365,00","52,40%",Консолидация,Рыночная,Горизонтальная,Внутренняя,8.2024,,,31.08.2024,21.03.2025,Финансы / Инвестиции / Страхование / Консалтинг,"Россия, Франция",Финансы / Инвестиции / Страхование / Консалтинг,Россия,,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,T,Т-Технологии,TQBR,87db07bc-0e02-4e29-90bb-05e8ef791d7b,TCS80A107UL4,0,2024-04-23,,2024-08-31,2025-03-21,0.0,2024-04-23,2024-04-23T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.743053+03:00,24,Т-банк (Тинькофф),т банк тинькофф,T,T,Росбанк,росбанк,2024-04-23,,2024-08-31,2025-03-21,,,1365.0,52.4,Завершена,Консолидация,Рыночная,Горизонтальная,0.0026644701452558928,0.017441736905297406,0.016763306865583583,0.007367985427259804,0.025096902551336953,0.017721226068698526,-0.0020754667508925406,0.0029684336841688808,,,,,,,,,0.01210321432045287,0.01787233675574687,-0.008049262966232394,-0.013699237226460294,0.01181981844196367,0.023181026235570612,0.1810638639553036,market_model,220.0,33.5,6.2,2.178751250440296,7.646218280364622,2270.0,618.54748,5.019109661939167,0.27743885992192246,,,,,,,,,,,,,,,,,,,,-332,0.0035730838735834273,-0.039182775312618615,-0.04366832129915922,-0.029557035714847104,-0.04763601949135266,-0.04580929509820101,-0.003925953696085661,0.05299038561137659,0.23576699106313503,0.394758662378317,market_model,220.0,33.5,6.2,1.576428601620289,5.53239714215324,2270.0,447.54808,4.0332711546875,0.3101830345534616,0.008530130446869443,0.04419869484555482,0.025676157484370972,0.04294975334618795,0.013704358953512519,0.02283600293076038,0.029698810012777854,market_model,220.0,32.5,6.2,1.860399115214464,7.914379802414929,5119.0,967.2215,15.1996117220425,0.31950133468536995
Яндекс,YDEX,еКредит,03.06.2024,,,,Завершена,"9,50","75,00%",Участие,Рыночная,Вертикальная,Внутренняя,6.2024,,,04.06.2024,08.06.2021,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Телекоммуникации,Россия,,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,YDEX,Яндекс,TQBR,7de75794-a27f-4d81-a39b-492345813822,TCS00A107T19,0,2024-06-03,,2024-06-04,2021-06-08,0.0,2024-06-03,2024-06-03T09:45:00+03:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:17.746347+03:00,25,Яндекс,яндекс,YDEX,YDEX,еКредит,екредит,2024-06-03,,2024-06-04,2021-06-08,,,9.5,75.0,Завершена,Участие,Рыночная,Вертикальная,0.009795484001798443,0.004118253184276541,-0.007050917161223136,-0.026248321729017532,0.061024589095269005,0.011110340654714723,0.007807942691097469,0.04036592212535994,,,,,,,,,0.038079231455807425,0.04827095951776032,0.005192183673524581,0.022467501072745057,0.0965994590008773,0.06796164022471574,0.15883149404792818,market_model,220.0,17.6,7.0,7.35,28.06731436502429,296.3,1462.08675,4.86961937800625,0.2721394560576021,,,,,,,,,,,,,,,,,,,,1091,0.018404713615985877,-0.041941315147297736,-0.04847856949935673,0.03359241809304397,0.047596894219035416,0.010698301341429807,-0.001312667129836173,0.07203191565464007,0.06032109194935531,0.13227742928195496,market_model,220.0,17.6,7.0,7.35,28.99375433726579,296.3,1510.347,4.8171737024,0.27198087844029506,0.019674517839821548,0.0160981826594625,0.009676241491417104,0.023948992587198292,0.14814436151722643,0.13321746242715338,-0.6520805643594726,market_adjusted,67.0,6.3,4.0,9.47,87.80071813285457,324.8,1789.923,4.387114621424999,0.30468976628888006
