Покупатель,Тикер покупателя,Объект сделки,Дата объявления сделки,Время объявления сделки,Дата закрытия сделки,Время закрытия сделки,Статус сделки,"Цена сделки, млн USD","Доля участия, %",Вид сделки,Тип сделки,Направление интеграции,Тип национальности,Дата завершения,Дата переговоров,Дата оформления,Дата актуализации,Дата создания,Отрасль объекта,Регион объекта,Отрасль покупателя,Регион покупателя,Капитализация покупателя на момент сделки,Опыт покупателя в M&A,Диверсификация выручки,Развитие основного бизнеса,Снижение себестоимости основного бизнеса,Покупка клиентской базы,Источник информации,audit_row_status,audit_skip_reason,audit_notes,audit_exception,audit_resolved_flag,audit_resolved_ticker,audit_resolved_name,audit_resolved_class_code,audit_resolved_uid,audit_resolved_figi,audit_rate_limit_hits,audit_first_press_release_date_parsed,audit_first_press_release_time_parsed,audit_cbonds_actualization_date_parsed,audit_cbonds_create_date_parsed,audit_is_off_market_release,audit_release_anchor_trade_date,audit_release_anchor_timestamp_msk,audit_release_anchor_reason,audit_python_version,audit_run_ts,audit_deal_close_date_parsed,source_row_excel,buyer_company_std,buyer_company_norm,buyer_ticker_std,buyer_ticker_norm,deal_object_std,deal_object_norm,announcement_date_std,completion_date_std,actualization_date_std,creation_date_std,announcement_time_std,completion_time_std,deal_value_usd_mn_std,stake_pct_std,deal_status_clean,deal_kind_clean,deal_type_clean,integration_direction_clean,is_off_market_release,CAR_ANN_INTRADAY_15M,CAR_ANN_INTRADAY_30M,CAR_ANN_INTRADAY_M60_P180,CAR_ANN_INTRADAY_1H,CAR_ANN_INTRADAY_3H,CAR_ANN_INTRADAY_FULL,CAR_ANN_INTRADAY_TO_CLOSE,CAR_ANN_NEXT_OPEN_1H,CAR_ANN_NEXT_DAY,CAR_INTRADAY_PRE_4_0,CAR_INTRADAY_PRE_4_0_prevday,ratio_1h_vs_day,CAR_CLOSE_INTRADAY_15M,CAR_CLOSE_INTRADAY_30M,CAR_CLOSE_INTRADAY_M60_P180,CAR_CLOSE_INTRADAY_1H,CAR_CLOSE_INTRADAY_3H,CAR_CLOSE_INTRADAY_FULL,CAR_CLOSE_INTRADAY_TO_CLOSE,CAR_CLOSE_NEXT_OPEN_1H,CAR_CLOSE_NEXT_DAY,CAR_ANN_1_1,CAR_ANN_3_3,CAR_ANN_5_5,CAR_ANN_10_10,BHAR_ANN_60,BHAR_ANN_120,BHAR_ANN_250,ANN_MODEL_TYPE,ANN_ESTIMATION_OBS,ANN_ROE,ANN_ROA,ANN_P_B,ANN_P_E,ANN_TOTAL_ASSETS,ANN_MARKET_CAP,ANN_LIQUIDITY_60D,ANN_VOLATILITY_60D,Volume_bln_avg_pre,CAR_CLOSE_1_1,CAR_CLOSE_3_3,CAR_CLOSE_5_5,CAR_CLOSE_10_10,BHAR_CLOSE_60,BHAR_CLOSE_120,BHAR_CLOSE_250,CLOSE_MODEL_TYPE,CLOSE_ESTIMATION_OBS,CLOSE_PANEL_ROLE,CLOSE_EVENT_TRADE_DATE,CLOSE_ROE,CLOSE_ROA,CLOSE_P_B,CLOSE_P_E,CLOSE_TOTAL_ASSETS,CLOSE_MARKET_CAP,CLOSE_LIQUIDITY_60D,CLOSE_VOLATILITY_60D,DAYS_CREATE_TO_ANNOUNCEMENT,DIFF_CAR_ANN_MINUS_CREATE_1_1,RUNUP_PRE_30_5,CAR_PRE_ANNOUNCEMENT,CAR_ACT_1_1,CAR_ACT_3_3,CAR_ACT_5_5,CAR_ACT_10_10,BHAR_ACT_60,BHAR_ACT_120,BHAR_ACT_250,ACT_MODEL_TYPE,ACT_ESTIMATION_OBS,ACT_ROE,ACT_ROA,ACT_P_B,ACT_P_E,ACT_TOTAL_ASSETS,ACT_MARKET_CAP,ACT_LIQUIDITY_60D,ACT_VOLATILITY_60D,CAR_CREATE_1_1,CAR_CREATE_3_3,CAR_CREATE_5_5,CAR_CREATE_10_10,BHAR_CREATE_60,BHAR_CREATE_120,BHAR_CREATE_250,CREATE_MODEL_TYPE,CREATE_ESTIMATION_OBS,CREATE_ROE,CREATE_ROA,CREATE_P_B,CREATE_P_E,CREATE_TOTAL_ASSETS,CREATE_MARKET_CAP,CREATE_LIQUIDITY_60D,CREATE_VOLATILITY_60D,deal_type
Сбер (Сбербанк),SBER,Корус Консалтинг СНГ,22.05.2012,,16.05.2012,16:05,Завершена,н. д.,"100,00%",Полное приобретение,Рыночная,Вертикальная,Внутренняя,5.2012,,,22.05.2012,22.05.2012,Телекоммуникации,"Россия (СЗФО, ЦФО)",Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.228639,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2012-05-22,,2012-05-22,2012-05-22,0.0,2012-05-22,2012-05-22T10:00:00+04:00,time_missing_same_day_open,3.12.9,2026-03-29T18:04:43.363182+03:00,2012-05-16,172,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Корус Консалтинг СНГ,корус консалтинг снг,2012-05-22,2012-05-16,2012-05-22,2012-05-22,,16:05,,100.0,Завершена,Полное приобретение,Рыночная,Вертикальная,0,,,,,,,,,,,,,,,,,,,,,,0.0067333492261044,-0.0749513695077747,-0.0332603902726839,-0.114282145750337,,,,mean_adjusted,0.0,,,,,,,15.45304452251,0.313209237055201,11.82029723949625,-0.0800549770350886,-0.1084982310617094,-0.1190841107589772,-0.1219570297482186,,,,mean_adjusted,0.0,announcement_daily,2012-05-16,,,,,,,15.109853716310832,0.2640421726762529,0,0.0,-0.0803477121302307,-0.1502663466444713,-0.0800549770350886,-0.1084982310617094,-0.1190841107589772,-0.1219570297482186,,,,mean_adjusted,0.0,,,,,,,15.109853716310832,0.2640421726762529,0.0067333492261044,-0.0749513695077747,-0.0332603902726839,-0.114282145750337,,,,mean_adjusted,0.0,,,,,,,15.45304452251,0.313209237055201,Рыночная
Яндекс,YDEX,Seedcamp,27.04.2012,,25.04.2012,11:04,Завершена,н. д.,"<25,00%",Участие,Рыночная,Круговая,Импортная,4.2012,,,28.04.2012,27.04.2012,Финансы / Инвестиции / Страхование / Консалтинг,Великобритания,Телекоммуникации,Россия,,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,YDEX,Яндекс,TQBR,7de75794-a27f-4d81-a39b-492345813822,TCS00A107T19,0,2012-04-27,,2012-04-28,2012-04-27,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.367942+03:00,2012-04-25,173,Яндекс,яндекс,YDEX,YDEX,Seedcamp,seedcamp,2012-04-27,2012-04-25,2012-04-28,2012-04-27,,11:04,,,Завершена,Участие,Рыночная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Сбер (Сбербанк),SBER,База отдыха Ласточка,27.10.2012,,,,Завершена,"45,00","100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,4.2012,,,28.11.2012,27.10.2012,Услуги / торговля,Россия (ЮФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.421583,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_non_trade_day_next_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2012-10-27,,2012-11-28,2012-10-27,1.0,2012-10-29,2012-10-29T10:00:00+04:00,time_missing_non_trade_day_next_open,3.12.9,2026-03-29T18:04:43.370143+03:00,,174,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,База отдыха Ласточка,база отдыха ласточка,2012-10-27,,2012-11-28,2012-10-27,,,45.0,100.0,Завершена,Полное приобретение,Рыночная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,-0.0186195699508973,-0.0189948596431464,-0.011922740436449,-0.0509869002014108,,,,mean_adjusted,0.0,,,,,,,9.85187751330625,0.1757402199913247,7.20372470517375,,,,,,,,,,,,,,,,,,,,0,0.0,-0.0291806717793559,-0.0514626871236008,-0.0145733164462908,0.0530094925460327,0.0772389266816963,0.1060034729347194,,,,mean_adjusted,0.0,,,,,,,8.730889215316667,0.1973314648729833,-0.0186195699508973,-0.0189948596431464,-0.011922740436449,-0.0509869002014108,,,,mean_adjusted,0.0,,,,,,,9.85187751330625,0.1757402199913247,Рыночная
Сбер (Сбербанк),SBER,Московский городской гольф-клуб,05.04.2012,02:12,,,Оформление,"10,00","71,95%",Покупка,Рыночная,Круговая,Внутренняя,,,4.2012,06.04.2012,06.04.2012,СМИ / Реклама / Спорт,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.421583,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2012-04-05,02:12,2012-04-06,2012-04-06,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T18:04:43.372771+03:00,,175,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Московский городской гольф-клуб,московский городской гольф клуб,2012-04-05,,2012-04-06,2012-04-06,02:12,,10.0,71.95,Оформление,Покупка,Рыночная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,-0.0232575426402729,0.0110305697397879,-0.0007812834435575,-0.0373414390191354,,,,mean_adjusted,0.0,,,,,,,17.945084217239998,0.2549092402988077,18.22403078614,,,,,,,,,,,,,,,,,,,,-1,-0.0201747108442874,-0.021940596924134,0.0062160636562085,-0.0030828317959854,0.0101348773298913,0.0063864199074683,-0.0063618626552478,,,,mean_adjusted,0.0,,,,,,,17.96229406321,0.2548724653228087,-0.0030828317959854,0.0101348773298913,0.0063864199074683,-0.0063618626552478,,,,mean_adjusted,0.0,,,,,,,17.96229406321,0.2548724653228087,Рыночная
Сбер (Сбербанк),SBER,Volksbank,08.09.2011,13:40,15.02.2012,19:37,Завершена,"656,50","100,00%",Полное приобретение,Рыночная,Горизонтальная,Импортная,2.2012,,,27.02.2012,27.02.2012,Финансы / Инвестиции / Страхование / Консалтинг,Австрия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.466405,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-09-08,13:40,2012-02-27,2012-02-27,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T18:04:43.375071+03:00,2012-02-15,176,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Volksbank,volksbank,2011-09-08,2012-02-15,2012-02-27,2012-02-27,13:40,19:37,656.5,100.0,Завершена,Полное приобретение,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,0.0332022454588236,-0.0227906414924429,-0.0432008346746392,-0.0416894201732249,,,,mean_adjusted,0.0,,,,,,,19.597520927679582,0.3854214433577909,24.032156879325,6.848541734405522e-05,0.0247425328846134,0.0279817360623032,0.1047729381601941,,,,mean_adjusted,0.0,actualization_daily,2012-02-15,,,,,,,18.56253201631708,0.328200011867143,-172,0.0058479211025315,-0.1654570530532,-0.1804903144511492,6.848541734405522e-05,0.0247425328846134,0.0279817360623032,0.1047729381601941,,,,mean_adjusted,0.0,,,,,,,18.56253201631708,0.328200011867143,0.0273543243562921,0.0370316059315611,0.0564378961424145,0.0557764778428231,,,,mean_adjusted,0.0,,,,,,,16.91118146643458,0.2795717560972929,Рыночная
Сбер (Сбербанк),SBER,Sberbank CIB (Тройка Диалог),20.01.2012,,23.01.2012,09:52,Завершена,"1 000,00","100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,1.2012,,,20.01.2012,20.01.2012,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.845573,,2.639931,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2012-01-20,,2012-01-20,2012-01-20,0.0,2012-01-20,2012-01-20T10:00:00+04:00,time_missing_same_day_open,3.12.9,2026-03-29T18:04:43.378507+03:00,2012-01-23,177,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Sberbank CIB (Тройка Диалог),sberbank cib тройка диалог,2012-01-20,2012-01-23,2012-01-20,2012-01-20,,09:52,1000.0,100.0,Завершена,Полное приобретение,Рыночная,Параллельная,0,,,,,,,,,,,,,,,,,,,,,,0.0034996897977849,0.0376130638394761,0.0768048611200166,0.137833136999865,,,,mean_adjusted,0.0,,,,,,,21.73618780128375,0.3920048668287788,11.4249862721325,-0.007478049975984,0.065766179383223,0.0628222293998382,0.1231562860185464,,,,mean_adjusted,0.0,announcement_daily,2012-01-23,,,,,,,21.473221533492502,0.3922461489214411,0,0.0,-0.022304556337366,0.0010662248067967,-0.007478049975984,0.065766179383223,0.0628222293998382,0.1231562860185464,,,,mean_adjusted,0.0,,,,,,,21.473221533492502,0.3922461489214411,0.0034996897977849,0.0376130638394761,0.0768048611200166,0.137833136999865,,,,mean_adjusted,0.0,,,,,,,21.73618780128375,0.3920048668287788,Рыночная
Сбер (Сбербанк),SBER,Альянс Лайф,17.10.2011,16:58,30.01.2012,,Завершена,"0,12","100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,1.2012,,,12.01.2012,12.01.2012,Финансы / Инвестиции / Страхование / Консалтинг,"Россия (СЗФО, ЦФО)",Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.845573,,2.639931,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-10-17,16:58,2012-01-12,2012-01-12,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T18:04:43.383052+03:00,2012-01-30,178,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Альянс Лайф,альянс лайф,2011-10-17,2012-01-30,2012-01-12,2012-01-12,16:58,,0.12,100.0,Завершена,Полное приобретение,Рыночная,Параллельная,0,,,,,,,,,,,,,,,,,,,,,,0.0404948635785936,0.1489635467646143,0.2187605701087576,0.1649183103549655,,,,mean_adjusted,0.0,,,,,,,24.56145382783583,0.5531656440052036,27.9412693008775,0.0004390369759121,0.0874529991217973,0.0998039168479538,0.1414476894482716,,,,mean_adjusted,0.0,actualization_daily,2012-01-30,,,,,,,20.59190162175541,0.366096771345688,-87,0.0758953023335117,-0.1385343597135158,0.0035206019567971,0.0004390369759121,0.0874529991217973,0.0998039168479538,0.1414476894482716,,,,mean_adjusted,0.0,,,,,,,20.59190162175541,0.366096771345688,-0.035400438754918,0.017850794872273,0.0278164699330515,0.1332538109035032,,,,mean_adjusted,0.0,,,,,,,23.31235990748667,0.4026305491815867,Рыночная
Росбанк,ROSB,Агентство по возврату долгов (АВД),29.12.2011,,29.12.2011,18:36,Завершена,н. д.,"100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Россия, Франция",3.161345,,2.795984,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,ROSB,РОСБАНК,TQBR,3fccb7cc-787b-450d-8799-c3c92c1cb76d,BBG000PND2J2,0,2011-12-29,,2011-12-01,2011-12-01,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.387208+03:00,2011-12-29,179,Росбанк,росбанк,ROSB,ROSB,Агентство по возврату долгов (АВД),агентство по возврату долгов авд,2011-12-29,2011-12-29,2011-12-01,2011-12-01,,18:36,,100.0,Завершена,Полное приобретение,Рыночная,Параллельная,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рыночная
Росбанк,ROSB,Телсиком,03.11.2011,,09.12.2011,17:00,Завершена,н. д.,"100,00%",Полное приобретение,Квазиприватизационная,Круговая,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Телекоммуникации,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Россия, Франция",3.161345,,2.795984,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,ROSB,РОСБАНК,TQBR,3fccb7cc-787b-450d-8799-c3c92c1cb76d,BBG000PND2J2,0,2011-11-03,,2011-12-01,2011-12-01,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T18:04:43.388098+03:00,2011-12-09,180,Росбанк,росбанк,ROSB,ROSB,Телсиком,телсиком,2011-11-03,2011-12-09,2011-12-01,2011-12-01,,17:00,,100.0,Завершена,Полное приобретение,Квазиприватизационная,Круговая,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Квазиприватизационная
Сбер (Сбербанк),SBER,SLB Commercial Bank,30.11.2011,10:41,23.12.2011,15:21,Завершена,"80,62","99,15%",Поглощение,Рыночная,Горизонтальная,Импортная,12.2011,,,01.12.2011,01.12.2011,Финансы / Инвестиции / Страхование / Консалтинг,Швейцария,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.447619,,2.466405,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-11-30,10:41,2011-12-01,2011-12-01,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T18:04:43.388838+03:00,2011-12-23,181,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,SLB Commercial Bank,slb commercial bank,2011-11-30,2011-12-23,2011-12-01,2011-12-01,10:41,15:21,80.62,99.15,Завершена,Поглощение,Рыночная,Горизонтальная,0,,,,,,,,,,,,,,,,,,,,,,0.057175471175252,0.1787505468142071,0.1172293750760871,0.018260415969769,,,,mean_adjusted,0.0,,,,,,,28.546294223798743,0.5538556100893323,27.986119086775,0.0150480379261843,-0.0284458655503581,-0.035237367464687,,,,,mean_adjusted,0.0,announcement_daily,2011-12-23,,,,,,,28.86210905577417,0.5102474150025119,-1,-0.0252156041627905,-0.0053101630624637,0.0710869348910538,0.0150480379261843,-0.0284458655503581,-0.035237367464687,-0.0287068774947787,,,,mean_adjusted,0.0,,,,,,,28.86210905577417,0.5102474150025119,0.0823910753380425,0.0981158949643152,0.1198795065537539,0.0394913673548384,,,,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317,Рыночная
